county_id,county,state,Sum Stations
37139,Pasquotank County,North Carolina,No stations reported.
37141,Pender County,North Carolina,No stations reported.
37143,Perquimans County,North Carolina,No stations reported.
37145,Person County,North Carolina,No stations reported.
37147,Pitt County,North Carolina,No stations reported.
37149,Polk County,North Carolina,No stations reported.
37151,Randolph County,North Carolina,No stations reported.
37153,Richmond County,North Carolina,No stations reported.
37155,Robeson County,North Carolina,No stations reported.
37157,Rockingham County,North Carolina,No stations reported.
37159,Rowan County,North Carolina,No stations reported.
37161,Rutherford County,North Carolina,No stations reported.
37163,Sampson County,North Carolina,No stations reported.
37165,Scotland County,North Carolina,No stations reported.
37167,Stanly County,North Carolina,No stations reported.
37169,Stokes County,North Carolina,No stations reported.
37171,Surry County,North Carolina,No stations reported.
37173,Swain County,North Carolina,No stations reported.
37175,Transylvania County,North Carolina,No stations reported.
37177,Tyrrell County,North Carolina,No stations reported.
37179,Union County,North Carolina,No stations reported.
37181,Vance County,North Carolina,No stations reported.
37183,Wake County,North Carolina,No stations reported.
37185,Warren County,North Carolina,No stations reported.
37187,Washington County,North Carolina,No stations reported.
37189,Watauga County,North Carolina,No stations reported.
37191,Wayne County,North Carolina,No stations reported.
37193,Wilkes County,North Carolina,No stations reported.
37195,Wilson County,North Carolina,No stations reported.
37197,Yadkin County,North Carolina,No stations reported.
37199,Yancey County,North Carolina,No stations reported.
38001,Adams County,North Dakota,No stations reported.
38003,Barnes County,North Dakota,No stations reported.
38005,Benson County,North Dakota,No stations reported.
38007,Billings County,North Dakota,No stations reported.
38009,Bottineau County,North Dakota,No stations reported.
38011,Bowman County,North Dakota,No stations reported.
38013,Burke County,North Dakota,No stations reported.
38015,Burleigh County,North Dakota,No stations reported.
38017,Cass County,North Dakota,No stations reported.
38019,Cavalier County,North Dakota,No stations reported.
38021,Dickey County,North Dakota,No stations reported.
38023,Divide County,North Dakota,No stations reported.
38025,Dunn County,North Dakota,No stations reported.
38027,Eddy County,North Dakota,No stations reported.
38029,Emmons County,North Dakota,No stations reported.
38031,Foster County,North Dakota,No stations reported.
38033,Golden Valley County,North Dakota,No stations reported.
38035,Grand Forks County,North Dakota,No stations reported.
38037,Grant County,North Dakota,No stations reported.
38039,Griggs County,North Dakota,No stations reported.
38041,Hettinger County,North Dakota,No stations reported.
38043,Kidder County,North Dakota,No stations reported.
38045,LaMoure County,North Dakota,No stations reported.
38047,Logan County,North Dakota,No stations reported.
38049,McHenry County,North Dakota,No stations reported.
38051,McIntosh County,North Dakota,No stations reported.
38053,McKenzie County,North Dakota,No stations reported.
38055,McLean County,North Dakota,No stations reported.
38057,Mercer County,North Dakota,No stations reported.
38059,Morton County,North Dakota,No stations reported.
38061,Mountrail County,North Dakota,No stations reported.
38063,Nelson County,North Dakota,No stations reported.
38065,Oliver County,North Dakota,No stations reported.
38067,Pembina County,North Dakota,No stations reported.
38069,Pierce County,North Dakota,No stations reported.
38071,Ramsey County,North Dakota,No stations reported.
38073,Ransom County,North Dakota,No stations reported.
38075,Renville County,North Dakota,No stations reported.
38077,Richland County,North Dakota,No stations reported.
38079,Rolette County,North Dakota,No stations reported.
38081,Sargent County,North Dakota,No stations reported.
38083,Sheridan County,North Dakota,No stations reported.
38085,Sioux County,North Dakota,No stations reported.
38087,Slope County,North Dakota,No stations reported.
38089,Stark County,North Dakota,No stations reported.
38091,Steele County,North Dakota,No stations reported.
38093,Stutsman County,North Dakota,No stations reported.
38095,Towner County,North Dakota,No stations reported.
38097,Traill County,North Dakota,No stations reported.
38099,Walsh County,North Dakota,No stations reported.
38101,Ward County,North Dakota,No stations reported.
38103,Wells County,North Dakota,No stations reported.
38105,Williams County,North Dakota,No stations reported.
39001,Adams County,Ohio,No stations reported.
39003,Allen County,Ohio,No stations reported.
39005,Ashland County,Ohio,No stations reported.
39007,Ashtabula County,Ohio,No stations reported.
39009,Athens County,Ohio,No stations reported.
39011,Auglaize County,Ohio,No stations reported.
39013,Belmont County,Ohio,No stations reported.
39015,Brown County,Ohio,No stations reported.
39017,Butler County,Ohio,No stations reported.
39019,Carroll County,Ohio,No stations reported.
39021,Champaign County,Ohio,No stations reported.
39023,Clark County,Ohio,No stations reported.
39025,Clermont County,Ohio,No stations reported.
39027,Clinton County,Ohio,No stations reported.
39029,Columbiana County,Ohio,No stations reported.
39031,Coshocton County,Ohio,No stations reported.
39033,Crawford County,Ohio,No stations reported.
39035,Cuyahoga County,Ohio,No stations reported.
39037,Darke County,Ohio,No stations reported.
39039,Defiance County,Ohio,No stations reported.
39041,Delaware County,Ohio,No stations reported.
39043,Erie County,Ohio,No stations reported.
39045,Fairfield County,Ohio,No stations reported.
39047,Fayette County,Ohio,No stations reported.
39049,Franklin County,Ohio,No stations reported.
39051,Fulton County,Ohio,No stations reported.
39053,Gallia County,Ohio,No stations reported.
39055,Geauga County,Ohio,No stations reported.
39057,Greene County,Ohio,No stations reported.
39059,Guernsey County,Ohio,No stations reported.
39061,Hamilton County,Ohio,No stations reported.
39063,Hancock County,Ohio,No stations reported.
39065,Hardin County,Ohio,No stations reported.
39067,Harrison County,Ohio,No stations reported.
39069,Henry County,Ohio,No stations reported.
39071,Highland County,Ohio,No stations reported.
39073,Hocking County,Ohio,No stations reported.
39075,Holmes County,Ohio,No stations reported.
39077,Huron County,Ohio,No stations reported.
39079,Jackson County,Ohio,No stations reported.
39081,Jefferson County,Ohio,No stations reported.
39083,Knox County,Ohio,No stations reported.
39085,Lake County,Ohio,No stations reported.
39087,Lawrence County,Ohio,No stations reported.
39089,Licking County,Ohio,No stations reported.
39091,Logan County,Ohio,No stations reported.
39093,Lorain County,Ohio,No stations reported.
39095,Lucas County,Ohio,No stations reported.
39097,Madison County,Ohio,No stations reported.
39099,Mahoning County,Ohio,No stations reported.
39101,Marion County,Ohio,No stations reported.
39103,Medina County,Ohio,No stations reported.
39105,Meigs County,Ohio,No stations reported.
39107,Mercer County,Ohio,No stations reported.
39109,Miami County,Ohio,No stations reported.
39111,Monroe County,Ohio,No stations reported.
39113,Montgomery County,Ohio,No stations reported.
39115,Morgan County,Ohio,No stations reported.
39117,Morrow County,Ohio,No stations reported.
39119,Muskingum County,Ohio,No stations reported.
39121,Noble County,Ohio,No stations reported.
39123,Ottawa County,Ohio,No stations reported.
39125,Paulding County,Ohio,No stations reported.
39127,Perry County,Ohio,No stations reported.
39129,Pickaway County,Ohio,No stations reported.
39131,Pike County,Ohio,No stations reported.
39133,Portage County,Ohio,No stations reported.
39135,Preble County,Ohio,No stations reported.
39137,Putnam County,Ohio,No stations reported.
39139,Richland County,Ohio,No stations reported.
39141,Ross County,Ohio,No stations reported.
39143,Sandusky County,Ohio,No stations reported.
39145,Scioto County,Ohio,No stations reported.
39147,Seneca County,Ohio,No stations reported.
39149,Shelby County,Ohio,No stations reported.
39151,Stark County,Ohio,No stations reported.
39153,Summit County,Ohio,No stations reported.
39155,Trumbull County,Ohio,No stations reported.
39157,Tuscarawas County,Ohio,No stations reported.
39159,Union County,Ohio,No stations reported.
39161,Van Wert County,Ohio,No stations reported.
39163,Vinton County,Ohio,No stations reported.
39165,Warren County,Ohio,No stations reported.
39167,Washington County,Ohio,No stations reported.
39169,Wayne County,Ohio,No stations reported.
39171,Williams County,Ohio,No stations reported.
39173,Wood County,Ohio,No stations reported.
39175,Wyandot County,Ohio,No stations reported.
40001,Adair County,Oklahoma,No stations reported.
40003,Alfalfa County,Oklahoma,No stations reported.
40005,Atoka County,Oklahoma,No stations reported.
40007,Beaver County,Oklahoma,No stations reported.
40009,Beckham County,Oklahoma,No stations reported.
40011,Blaine County,Oklahoma,No stations reported.
40013,Bryan County,Oklahoma,No stations reported.
40015,Caddo County,Oklahoma,No stations reported.
40017,Canadian County,Oklahoma,No stations reported.
40019,Carter County,Oklahoma,No stations reported.
40021,Cherokee County,Oklahoma,No stations reported.
40023,Choctaw County,Oklahoma,No stations reported.
40025,Cimarron County,Oklahoma,No stations reported.
40027,Cleveland County,Oklahoma,No stations reported.
40029,Coal County,Oklahoma,No stations reported.
40031,Comanche County,Oklahoma,No stations reported.
40033,Cotton County,Oklahoma,No stations reported.
40035,Craig County,Oklahoma,No stations reported.
40037,Creek County,Oklahoma,No stations reported.
40039,Custer County,Oklahoma,No stations reported.
40041,Delaware County,Oklahoma,No stations reported.
40043,Dewey County,Oklahoma,No stations reported.
40045,Ellis County,Oklahoma,No stations reported.
40047,Garfield County,Oklahoma,No stations reported.
40049,Garvin County,Oklahoma,No stations reported.
40051,Grady County,Oklahoma,No stations reported.
40053,Grant County,Oklahoma,No stations reported.
40055,Greer County,Oklahoma,No stations reported.
40057,Harmon County,Oklahoma,No stations reported.
40059,Harper County,Oklahoma,No stations reported.
40061,Haskell County,Oklahoma,No stations reported.
40063,Hughes County,Oklahoma,No stations reported.
40065,Jackson County,Oklahoma,No stations reported.
40067,Jefferson County,Oklahoma,No stations reported.
40069,Johnston County,Oklahoma,No stations reported.
40071,Kay County,Oklahoma,No stations reported.
40073,Kingfisher County,Oklahoma,No stations reported.
40075,Kiowa County,Oklahoma,No stations reported.
40077,Latimer County,Oklahoma,No stations reported.
40079,Le Flore County,Oklahoma,No stations reported.
40081,Lincoln County,Oklahoma,No stations reported.
40083,Logan County,Oklahoma,No stations reported.
40085,Love County,Oklahoma,No stations reported.
40087,McClain County,Oklahoma,No stations reported.
40089,McCurtain County,Oklahoma,No stations reported.
40091,McIntosh County,Oklahoma,No stations reported.
40093,Major County,Oklahoma,No stations reported.
40095,Marshall County,Oklahoma,No stations reported.
40097,Mayes County,Oklahoma,No stations reported.
40099,Murray County,Oklahoma,No stations reported.
40101,Muskogee County,Oklahoma,No stations reported.
40103,Noble County,Oklahoma,No stations reported.
40105,Nowata County,Oklahoma,No stations reported.
40107,Okfuskee County,Oklahoma,No stations reported.
40109,Oklahoma County,Oklahoma,No stations reported.
40111,Okmulgee County,Oklahoma,No stations reported.
40113,Osage County,Oklahoma,No stations reported.
40115,Ottawa County,Oklahoma,No stations reported.
40117,Pawnee County,Oklahoma,No stations reported.
40119,Payne County,Oklahoma,No stations reported.
40121,Pittsburg County,Oklahoma,No stations reported.
40123,Pontotoc County,Oklahoma,No stations reported.
40125,Pottawatomie County,Oklahoma,No stations reported.
40127,Pushmataha County,Oklahoma,No stations reported.
40129,Roger Mills County,Oklahoma,No stations reported.
40131,Rogers County,Oklahoma,No stations reported.
40133,Seminole County,Oklahoma,No stations reported.
40135,Sequoyah County,Oklahoma,No stations reported.
40137,Stephens County,Oklahoma,No stations reported.
40139,Texas County,Oklahoma,No stations reported.
40141,Tillman County,Oklahoma,No stations reported.
40143,Tulsa County,Oklahoma,No stations reported.
40145,Wagoner County,Oklahoma,No stations reported.
40147,Washington County,Oklahoma,No stations reported.
40149,Washita County,Oklahoma,No stations reported.
40151,Woods County,Oklahoma,No stations reported.
40153,Woodward County,Oklahoma,No stations reported.
41001,Baker County,Oregon,No stations reported.
41003,Benton County,Oregon,No stations reported.
41005,Clackamas County,Oregon,No stations reported.
41007,Clatsop County,Oregon,No stations reported.
41009,Columbia County,Oregon,No stations reported.
41011,Coos County,Oregon,No stations reported.
41013,Crook County,Oregon,No stations reported.
41015,Curry County,Oregon,No stations reported.
41017,Deschutes County,Oregon,No stations reported.
41019,Douglas County,Oregon,No stations reported.
41021,Gilliam County,Oregon,No stations reported.
41023,Grant County,Oregon,No stations reported.
41025,Harney County,Oregon,No stations reported.
41027,Hood River County,Oregon,No stations reported.
41029,Jackson County,Oregon,No stations reported.
41031,Jefferson County,Oregon,No stations reported.
41033,Josephine County,Oregon,No stations reported.
41035,Klamath County,Oregon,No stations reported.
41037,Lake County,Oregon,No stations reported.
41039,Lane County,Oregon,No stations reported.
41041,Lincoln County,Oregon,No stations reported.
41043,Linn County,Oregon,No stations reported.
41045,Malheur County,Oregon,No stations reported.
41047,Marion County,Oregon,No stations reported.
41049,Morrow County,Oregon,No stations reported.
41051,Multnomah County,Oregon,No stations reported.
41053,Polk County,Oregon,No stations reported.
41055,Sherman County,Oregon,No stations reported.
41057,Tillamook County,Oregon,No stations reported.
41059,Umatilla County,Oregon,No stations reported.
41061,Union County,Oregon,No stations reported.
41063,Wallowa County,Oregon,No stations reported.
41065,Wasco County,Oregon,No stations reported.
41067,Washington County,Oregon,No stations reported.
41069,Wheeler County,Oregon,No stations reported.
41071,Yamhill County,Oregon,No stations reported.
42001,Adams County,Pennsylvania,No stations reported.
42003,Allegheny County,Pennsylvania,No stations reported.
42005,Armstrong County,Pennsylvania,No stations reported.
42007,Beaver County,Pennsylvania,No stations reported.
42009,Bedford County,Pennsylvania,No stations reported.
42011,Berks County,Pennsylvania,No stations reported.
42013,Blair County,Pennsylvania,No stations reported.
42015,Bradford County,Pennsylvania,No stations reported.
42017,Bucks County,Pennsylvania,No stations reported.
42019,Butler County,Pennsylvania,No stations reported.
42021,Cambria County,Pennsylvania,No stations reported.
42023,Cameron County,Pennsylvania,No stations reported.
42025,Carbon County,Pennsylvania,No stations reported.
42027,Centre County,Pennsylvania,No stations reported.
42029,Chester County,Pennsylvania,No stations reported.
42031,Clarion County,Pennsylvania,No stations reported.
42033,Clearfield County,Pennsylvania,No stations reported.
42035,Clinton County,Pennsylvania,No stations reported.
42037,Columbia County,Pennsylvania,No stations reported.
42039,Crawford County,Pennsylvania,No stations reported.
42041,Cumberland County,Pennsylvania,No stations reported.
42043,Dauphin County,Pennsylvania,No stations reported.
42045,Delaware County,Pennsylvania,No stations reported.
42047,Elk County,Pennsylvania,No stations reported.
42049,Erie County,Pennsylvania,No stations reported.
42051,Fayette County,Pennsylvania,No stations reported.
42053,Forest County,Pennsylvania,No stations reported.
42055,Franklin County,Pennsylvania,No stations reported.
42057,Fulton County,Pennsylvania,No stations reported.
42059,Greene County,Pennsylvania,No stations reported.
42061,Huntingdon County,Pennsylvania,No stations reported.
42063,Indiana County,Pennsylvania,No stations reported.
42065,Jefferson County,Pennsylvania,No stations reported.
42067,Juniata County,Pennsylvania,No stations reported.
42069,Lackawanna County,Pennsylvania,No stations reported.
42071,Lancaster County,Pennsylvania,No stations reported.
42073,Lawrence County,Pennsylvania,No stations reported.
42075,Lebanon County,Pennsylvania,No stations reported.
42077,Lehigh County,Pennsylvania,No stations reported.
42079,Luzerne County,Pennsylvania,No stations reported.
42081,Lycoming County,Pennsylvania,No stations reported.
42083,McKean County,Pennsylvania,No stations reported.
42085,Mercer County,Pennsylvania,No stations reported.
42087,Mifflin County,Pennsylvania,No stations reported.
42089,Monroe County,Pennsylvania,No stations reported.
42091,Montgomery County,Pennsylvania,No stations reported.
42093,Montour County,Pennsylvania,No stations reported.
42095,Northampton County,Pennsylvania,No stations reported.
42097,Northumberland County,Pennsylvania,No stations reported.
42099,Perry County,Pennsylvania,No stations reported.
42101,Philadelphia County,Pennsylvania,No stations reported.
42103,Pike County,Pennsylvania,No stations reported.
42105,Potter County,Pennsylvania,No stations reported.
42107,Schuylkill County,Pennsylvania,No stations reported.
42109,Snyder County,Pennsylvania,No stations reported.
42111,Somerset County,Pennsylvania,No stations reported.
42113,Sullivan County,Pennsylvania,No stations reported.
42115,Susquehanna County,Pennsylvania,No stations reported.
42117,Tioga County,Pennsylvania,No stations reported.
42119,Union County,Pennsylvania,No stations reported.
42121,Venango County,Pennsylvania,No stations reported.
42123,Warren County,Pennsylvania,No stations reported.
42125,Washington County,Pennsylvania,No stations reported.
42127,Wayne County,Pennsylvania,No stations reported.
42129,Westmoreland County,Pennsylvania,No stations reported.
42131,Wyoming County,Pennsylvania,No stations reported.
42133,York County,Pennsylvania,No stations reported.
44001,Bristol County,Rhode Island,No stations reported.
44003,Kent County,Rhode Island,No stations reported.
44005,Newport County,Rhode Island,No stations reported.
44007,Providence County,Rhode Island,No stations reported.
44009,Washington County,Rhode Island,No stations reported.
45001,Abbeville County,South Carolina,No stations reported.
45003,Aiken County,South Carolina,No stations reported.
45005,Allendale County,South Carolina,No stations reported.
45007,Anderson County,South Carolina,No stations reported.
45009,Bamberg County,South Carolina,No stations reported.
45011,Barnwell County,South Carolina,No stations reported.
45013,Beaufort County,South Carolina,No stations reported.
45015,Berkeley County,South Carolina,No stations reported.
45017,Calhoun County,South Carolina,No stations reported.
45019,Charleston County,South Carolina,No stations reported.
45021,Cherokee County,South Carolina,No stations reported.
45023,Chester County,South Carolina,No stations reported.
45025,Chesterfield County,South Carolina,No stations reported.
45027,Clarendon County,South Carolina,No stations reported.
45029,Colleton County,South Carolina,No stations reported.
45031,Darlington County,South Carolina,No stations reported.
45033,Dillon County,South Carolina,No stations reported.
45035,Dorchester County,South Carolina,No stations reported.
45037,Edgefield County,South Carolina,No stations reported.
45039,Fairfield County,South Carolina,No stations reported.
45041,Florence County,South Carolina,No stations reported.
45043,Georgetown County,South Carolina,No stations reported.
45045,Greenville County,South Carolina,No stations reported.
45047,Greenwood County,South Carolina,No stations reported.
45049,Hampton County,South Carolina,No stations reported.
45051,Horry County,South Carolina,No stations reported.
45053,Jasper County,South Carolina,No stations reported.
45055,Kershaw County,South Carolina,No stations reported.
45057,Lancaster County,South Carolina,No stations reported.
45059,Laurens County,South Carolina,No stations reported.
45061,Lee County,South Carolina,No stations reported.
45063,Lexington County,South Carolina,No stations reported.
45065,McCormick County,South Carolina,No stations reported.
45067,Marion County,South Carolina,No stations reported.
45069,Marlboro County,South Carolina,No stations reported.
45071,Newberry County,South Carolina,No stations reported.
45073,Oconee County,South Carolina,No stations reported.
45075,Orangeburg County,South Carolina,No stations reported.
45077,Pickens County,South Carolina,No stations reported.
45079,Richland County,South Carolina,No stations reported.
45081,Saluda County,South Carolina,No stations reported.
45083,Spartanburg County,South Carolina,No stations reported.
45085,Sumter County,South Carolina,No stations reported.
45087,Union County,South Carolina,No stations reported.
45089,Williamsburg County,South Carolina,No stations reported.
45091,York County,South Carolina,No stations reported.
46003,Aurora County,South Dakota,No stations reported.
46005,Beadle County,South Dakota,No stations reported.
46007,Bennett County,South Dakota,No stations reported.
46009,Bon Homme County,South Dakota,No stations reported.
46011,Brookings County,South Dakota,No stations reported.
46013,Brown County,South Dakota,No stations reported.
46015,Brule County,South Dakota,No stations reported.
46017,Buffalo County,South Dakota,No stations reported.
46019,Butte County,South Dakota,No stations reported.
46021,Campbell County,South Dakota,No stations reported.
46023,Charles Mix County,South Dakota,No stations reported.
46025,Clark County,South Dakota,No stations reported.
46027,Clay County,South Dakota,No stations reported.
46029,Codington County,South Dakota,No stations reported.
46031,Corson County,South Dakota,No stations reported.
46033,Custer County,South Dakota,No stations reported.
46035,Davison County,South Dakota,No stations reported.
46037,Day County,South Dakota,No stations reported.
46039,Deuel County,South Dakota,No stations reported.
46041,Dewey County,South Dakota,No stations reported.
46043,Douglas County,South Dakota,No stations reported.
46045,Edmunds County,South Dakota,No stations reported.
46047,Fall River County,South Dakota,No stations reported.
46049,Faulk County,South Dakota,No stations reported.
46051,Grant County,South Dakota,No stations reported.
46053,Gregory County,South Dakota,No stations reported.
46055,Haakon County,South Dakota,No stations reported.
46057,Hamlin County,South Dakota,No stations reported.
46059,Hand County,South Dakota,No stations reported.
46061,Hanson County,South Dakota,No stations reported.
46063,Harding County,South Dakota,No stations reported.
46065,Hughes County,South Dakota,No stations reported.
46067,Hutchinson County,South Dakota,No stations reported.
46069,Hyde County,South Dakota,No stations reported.
46071,Jackson County,South Dakota,No stations reported.
46073,Jerauld County,South Dakota,No stations reported.
46075,Jones County,South Dakota,No stations reported.
46077,Kingsbury County,South Dakota,No stations reported.
46079,Lake County,South Dakota,No stations reported.
46081,Lawrence County,South Dakota,No stations reported.
46083,Lincoln County,South Dakota,No stations reported.
46085,Lyman County,South Dakota,No stations reported.
46087,McCook County,South Dakota,No stations reported.
46089,McPherson County,South Dakota,No stations reported.
46091,Marshall County,South Dakota,No stations reported.
46093,Meade County,South Dakota,No stations reported.
46095,Mellette County,South Dakota,No stations reported.
46097,Miner County,South Dakota,No stations reported.
46099,Minnehaha County,South Dakota,No stations reported.
46101,Moody County,South Dakota,No stations reported.
46103,Pennington County,South Dakota,No stations reported.
46105,Perkins County,South Dakota,No stations reported.
46107,Potter County,South Dakota,No stations reported.
46109,Roberts County,South Dakota,No stations reported.
46111,Sanborn County,South Dakota,No stations reported.
46113,Shannon County,South Dakota,No stations reported.
46115,Spink County,South Dakota,No stations reported.
46117,Stanley County,South Dakota,No stations reported.
46119,Sully County,South Dakota,No stations reported.
46121,Todd County,South Dakota,No stations reported.
46123,Tripp County,South Dakota,No stations reported.
46125,Turner County,South Dakota,No stations reported.
46127,Union County,South Dakota,No stations reported.
46129,Walworth County,South Dakota,No stations reported.
46135,Yankton County,South Dakota,No stations reported.
46137,Ziebach County,South Dakota,No stations reported.
47001,Anderson County,Tennessee,No stations reported.
47003,Bedford County,Tennessee,No stations reported.
47005,Benton County,Tennessee,No stations reported.
47007,Bledsoe County,Tennessee,No stations reported.
47009,Blount County,Tennessee,No stations reported.
47011,Bradley County,Tennessee,No stations reported.
47013,Campbell County,Tennessee,No stations reported.
47015,Cannon County,Tennessee,No stations reported.
47017,Carroll County,Tennessee,No stations reported.
47019,Carter County,Tennessee,No stations reported.
47021,Cheatham County,Tennessee,No stations reported.
47023,Chester County,Tennessee,No stations reported.
47025,Claiborne County,Tennessee,No stations reported.
47027,Clay County,Tennessee,No stations reported.
47029,Cocke County,Tennessee,No stations reported.
47031,Coffee County,Tennessee,No stations reported.
47033,Crockett County,Tennessee,No stations reported.
47035,Cumberland County,Tennessee,No stations reported.
47037,Davidson County,Tennessee,No stations reported.
47039,Decatur County,Tennessee,No stations reported.
47041,DeKalb County,Tennessee,No stations reported.
47043,Dickson County,Tennessee,No stations reported.
47045,Dyer County,Tennessee,No stations reported.
47047,Fayette County,Tennessee,No stations reported.
47049,Fentress County,Tennessee,No stations reported.
47051,Franklin County,Tennessee,No stations reported.
47053,Gibson County,Tennessee,No stations reported.
47055,Giles County,Tennessee,No stations reported.
47057,Grainger County,Tennessee,No stations reported.
47059,Greene County,Tennessee,No stations reported.
47061,Grundy County,Tennessee,No stations reported.
47063,Hamblen County,Tennessee,No stations reported.
47065,Hamilton County,Tennessee,No stations reported.
47067,Hancock County,Tennessee,No stations reported.
47069,Hardeman County,Tennessee,No stations reported.
47071,Hardin County,Tennessee,No stations reported.
47073,Hawkins County,Tennessee,No stations reported.
47075,Haywood County,Tennessee,No stations reported.
47077,Henderson County,Tennessee,No stations reported.
47079,Henry County,Tennessee,No stations reported.
47081,Hickman County,Tennessee,No stations reported.
47083,Houston County,Tennessee,No stations reported.
47085,Humphreys County,Tennessee,No stations reported.
47087,Jackson County,Tennessee,No stations reported.
47089,Jefferson County,Tennessee,No stations reported.
47091,Johnson County,Tennessee,No stations reported.
47093,Knox County,Tennessee,No stations reported.
47095,Lake County,Tennessee,No stations reported.
47097,Lauderdale County,Tennessee,No stations reported.
47099,Lawrence County,Tennessee,No stations reported.
47101,Lewis County,Tennessee,No stations reported.
47103,Lincoln County,Tennessee,No stations reported.
47105,Loudon County,Tennessee,No stations reported.
47107,McMinn County,Tennessee,No stations reported.
47109,McNairy County,Tennessee,No stations reported.
47111,Macon County,Tennessee,No stations reported.
47113,Madison County,Tennessee,No stations reported.
47115,Marion County,Tennessee,No stations reported.
47117,Marshall County,Tennessee,No stations reported.
47119,Maury County,Tennessee,No stations reported.
47121,Meigs County,Tennessee,No stations reported.
47123,Monroe County,Tennessee,No stations reported.
47125,Montgomery County,Tennessee,No stations reported.
47127,Moore County,Tennessee,No stations reported.
47129,Morgan County,Tennessee,No stations reported.
47131,Obion County,Tennessee,No stations reported.
47133,Overton County,Tennessee,No stations reported.
47135,Perry County,Tennessee,No stations reported.
47137,Pickett County,Tennessee,No stations reported.
47139,Polk County,Tennessee,No stations reported.
47141,Putnam County,Tennessee,No stations reported.
47143,Rhea County,Tennessee,No stations reported.
47145,Roane County,Tennessee,No stations reported.
47147,Robertson County,Tennessee,No stations reported.
47149,Rutherford County,Tennessee,No stations reported.
47151,Scott County,Tennessee,No stations reported.
47153,Sequatchie County,Tennessee,No stations reported.
47155,Sevier County,Tennessee,No stations reported.
47157,Shelby County,Tennessee,No stations reported.
47159,Smith County,Tennessee,No stations reported.
47161,Stewart County,Tennessee,No stations reported.
47163,Sullivan County,Tennessee,No stations reported.
47165,Sumner County,Tennessee,No stations reported.
47167,Tipton County,Tennessee,No stations reported.
47169,Trousdale County,Tennessee,No stations reported.
47171,Unicoi County,Tennessee,No stations reported.
47173,Union County,Tennessee,No stations reported.
47175,Van Buren County,Tennessee,No stations reported.
47177,Warren County,Tennessee,No stations reported.
47179,Washington County,Tennessee,No stations reported.
47181,Wayne County,Tennessee,No stations reported.
47183,Weakley County,Tennessee,No stations reported.
47185,White County,Tennessee,No stations reported.
47187,Williamson County,Tennessee,No stations reported.
47189,Wilson County,Tennessee,No stations reported.
48001,Anderson County,Texas,No stations reported.
48003,Andrews County,Texas,No stations reported.
48005,Angelina County,Texas,No stations reported.
48007,Aransas County,Texas,No stations reported.
48009,Archer County,Texas,No stations reported.
48011,Armstrong County,Texas,No stations reported.
48013,Atascosa County,Texas,No stations reported.
48015,Austin County,Texas,No stations reported.
48017,Bailey County,Texas,No stations reported.
48019,Bandera County,Texas,No stations reported.
48021,Bastrop County,Texas,No stations reported.
48023,Baylor County,Texas,No stations reported.
48025,Bee County,Texas,No stations reported.
48027,Bell County,Texas,No stations reported.
48029,Bexar County,Texas,No stations reported.
48031,Blanco County,Texas,No stations reported.
48033,Borden County,Texas,No stations reported.
48035,Bosque County,Texas,No stations reported.
48037,Bowie County,Texas,No stations reported.
48039,Brazoria County,Texas,No stations reported.
48041,Brazos County,Texas,No stations reported.
48043,Brewster County,Texas,No stations reported.
48045,Briscoe County,Texas,No stations reported.
48047,Brooks County,Texas,No stations reported.
48049,Brown County,Texas,No stations reported.
48051,Burleson County,Texas,No stations reported.
48053,Burnet County,Texas,No stations reported.
48055,Caldwell County,Texas,No stations reported.
48057,Calhoun County,Texas,No stations reported.
48059,Callahan County,Texas,No stations reported.
48061,Cameron County,Texas,No stations reported.
48063,Camp County,Texas,No stations reported.
48065,Carson County,Texas,No stations reported.
48067,Cass County,Texas,No stations reported.
48069,Castro County,Texas,No stations reported.
48071,Chambers County,Texas,No stations reported.
48073,Cherokee County,Texas,No stations reported.
48075,Childress County,Texas,No stations reported.
48077,Clay County,Texas,No stations reported.
48079,Cochran County,Texas,No stations reported.
48081,Coke County,Texas,No stations reported.
48083,Coleman County,Texas,No stations reported.
48085,Collin County,Texas,No stations reported.
48087,Collingsworth County,Texas,No stations reported.
48089,Colorado County,Texas,No stations reported.
48091,Comal County,Texas,No stations reported.
48093,Comanche County,Texas,No stations reported.
48095,Concho County,Texas,No stations reported.
48097,Cooke County,Texas,No stations reported.
48099,Coryell County,Texas,No stations reported.
48101,Cottle County,Texas,No stations reported.
48103,Crane County,Texas,No stations reported.
48105,Crockett County,Texas,No stations reported.
48107,Crosby County,Texas,No stations reported.
48109,Culberson County,Texas,No stations reported.
48111,Dallam County,Texas,No stations reported.
48113,Dallas County,Texas,No stations reported.
48115,Dawson County,Texas,No stations reported.
48117,Deaf Smith County,Texas,No stations reported.
48119,Delta County,Texas,No stations reported.
48121,Denton County,Texas,No stations reported.
48123,DeWitt County,Texas,No stations reported.
48125,Dickens County,Texas,No stations reported.
48127,Dimmit County,Texas,No stations reported.
48129,Donley County,Texas,No stations reported.
48131,Duval County,Texas,No stations reported.
48133,Eastland County,Texas,No stations reported.
48135,Ector County,Texas,No stations reported.
48137,Edwards County,Texas,No stations reported.
48139,Ellis County,Texas,No stations reported.
48141,El Paso County,Texas,No stations reported.
48143,Erath County,Texas,No stations reported.
48145,Falls County,Texas,No stations reported.
48147,Fannin County,Texas,No stations reported.
48149,Fayette County,Texas,No stations reported.
