SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,RBIRTH2021,RBIRTH2022,RBIRTH2023,RDEATH2021,RDEATH2022,RDEATH2023,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RNETMIG2021,RNETMIG2022,RNETMIG2023
40,4,9,6,0,California,California,39538212,39503200,39145060,39040616,38965193,-35012,-358140,-104444,-75423,103133,412506,423922,414120,74587,345181,318145,302704,28546,67325,105777,111416,1383,44116,126517,150982,-67932,-458862,-332785,-338371,-66549,-414746,-206268,-187389,2991,-10719,-3953,550,917958,897669,771170,886334,891995,10.48989514,10.84398119,10.61767079,8.777842002,8.138191451,7.761063025,1.712053134,2.705789741,2.856607769,1.121855716,3.236321702,3.87104504,-11.66871333,-8.5126846,-8.675533382,-10.54685762,-5.276362898,-4.804488343
50,4,9,6,1,California,Alameda County,1682349,1680466,1644047,1628259,1622188,-1883,-36419,-15788,-6071,4368,16743,16847,16418,2755,11819,11100,10571,1613,4924,5747,5847,160,4234,11409,12740,-3845,-43641,-33468,-24633,-3685,-39407,-22059,-11893,189,-1936,524,-25,53905,53651,44885,50948,50861,10.07245272,10.29671431,10.1019952,7.110214338,6.784206612,6.504336173,2.962238379,3.512507693,3.59765903,2.547139987,6.973064255,7.838921847,-26.2540709,-20.45529972,-15.1566846,-23.70693091,-13.48223546,-7.317762757
50,4,9,6,3,California,Alpine County,1202,1205,1229,1190,1141,3,24,-39,-49,3,10,10,7,3,27,15,22,0,-17,-5,-15,0,0,1,1,3,45,-36,-33,3,45,-35,-32,0,-4,1,-2,53,53,53,53,53,8.216926869,8.267879289,6.006006006,22.18570255,12.40181893,18.87601888,-13.96877568,-4.133939644,-12.87001287,0,0.826787929,0.858000858,36.97617091,-29.76436544,-28.31402831,36.97617091,-28.93757751,-27.45602746
50,4,9,6,5,California,Amador County,40471,40525,41228,41493,41811,54,703,265,318,54,320,335,331,126,513,552,553,-72,-193,-217,-222,0,8,19,25,135,926,451,517,135,934,470,542,-9,-38,12,-2,4297,4274,4185,4155,4202,7.828458895,8.099515238,7.946797273,12.54999817,13.3460669,13.27667339,-4.721539271,-5.246551662,-5.329876116,0.195711472,0.459375491,0.600211274,22.65360293,10.9041235,12.41236915,22.8493144,11.36349899,13.01258043
50,4,9,6,7,California,Butte County,211630,210151,206336,207369,207172,-1479,-3815,1033,-197,488,2006,2016,1947,514,2501,2500,2388,-26,-495,-484,-441,1,64,198,238,-1307,-3279,1289,12,-1306,-3215,1487,250,-147,-105,30,-6,4958,4864,2782,4823,4566,9.63295373,9.746075102,9.393521992,12.0099787,12.08590662,11.52117643,-2.377024973,-2.339831522,-2.127654442,0.307332522,0.957203805,1.148257953,-15.74598967,6.231493456,0.057895359,-15.43865715,7.18869726,1.206153312
50,4,9,6,9,California,Calaveras County,45284,45348,46249,46556,46565,64,901,307,9,88,367,388,376,128,591,610,594,-40,-224,-222,-218,0,8,15,15,122,1165,496,214,122,1173,511,229,-18,-48,18,-2,442,442,421,398,399,8.013362883,8.361618447,8.075514653,12.90435276,13.14584344,12.75759496,-4.89098988,-4.784224988,-4.682080304,0.17467821,0.323258445,0.322161489,25.43751433,10.68907925,4.596170574,25.61219254,11.0123377,4.918332063
50,4,9,6,11,California,Colusa County,21836,21864,21919,21909,22037,28,55,-10,128,64,294,287,283,38,193,186,188,26,101,101,95,0,6,3,31,-4,-64,-114,2,-4,-58,-111,33,6,12,0,0,160,156,132,138,160,13.42987004,13.09665054,12.87944295,8.816207204,8.487724742,8.555955036,4.613662837,4.608925801,4.323487917,0.27407898,0.136898786,1.410822373,-2.923509125,-5.202153874,0.091020798,-2.649430144,-5.065255088,1.501843171
50,4,9,6,13,California,Contra Costa County,1165930,1166069,1163941,1157019,1155025,139,-2128,-6922,-1994,2939,11760,11774,11573,2151,9260,8998,8599,788,2500,2776,2974,131,1675,4660,5258,-1000,-6791,-14649,-10314,-869,-5116,-9989,-5056,220,488,291,88,11277,11156,10889,10905,11066,10.09437728,10.14580174,10.01105515,7.948463741,7.753688129,7.438439753,2.145913537,2.392113608,2.5726154,1.43776207,4.01557976,4.548356346,-5.829159532,-12.62322487,-8.921975533,-4.391397462,-8.607645112,-4.373619187
50,4,9,6,15,California,Del Norte County,27745,27604,27584,27112,26589,-141,-20,-472,-523,72,260,261,236,72,330,343,359,0,-70,-82,-123,0,11,1,2,-119,25,-407,-404,-119,36,-406,-402,-22,14,16,2,3056,2893,2490,2376,1981,9.42233819,9.5436595,8.789408019,11.95912155,12.54205061,13.3703283,-2.536783359,-2.998391107,-4.580920281,0.398637385,0.036565745,0.074486509,0.905994057,-14.8822583,-15.04627474,1.304631442,-14.84569256,-14.97178823
50,4,9,6,17,California,El Dorado County,191189,191245,193704,192787,192215,56,2459,-917,-572,395,1512,1594,1495,408,1846,1808,1748,-13,-334,-214,-253,0,86,173,216,31,2758,-817,-530,31,2844,-644,-314,38,-51,-59,-5,1261,1241,1188,1160,1216,7.855586065,8.248574999,7.766193422,9.59088087,9.355974654,9.080472309,-1.735294805,-1.107399655,-1.314278887,0.446812435,0.8952343,1.122072093,14.32917088,-4.227782794,-2.753232451,14.77598331,-3.332548494,-1.631160358
50,4,9,6,19,California,Fresno County,1008646,1009552,1013103,1015359,1017162,906,3551,2256,1803,3319,13656,14101,13879,1874,9524,8900,8384,1445,4132,5201,5495,4,560,1710,2261,-827,-1833,-4302,-6015,-823,-1273,-2592,-3754,284,692,-353,62,18411,18280,16902,17863,18565,13.50304427,13.90314435,13.65693147,9.417325248,8.77512125,8.249853261,4.085719018,5.128023103,5.407078205,0.55372765,1.686006442,2.224823261,-1.812469255,-4.24163726,-5.918758035,-1.258741604,-2.555630818,-3.693934774
50,4,9,6,21,California,Glenn County,28921,28904,28718,28360,28129,-17,-186,-358,-231,92,372,364,354,55,309,329,327,37,63,35,27,0,10,8,28,-53,-261,-415,-287,-53,-251,-407,-259,-1,2,14,1,278,278,190,168,162,12.9117351,12.75447633,12.53341359,10.72507029,11.52808438,11.57747526,2.186664816,1.226391955,0.955938324,0.347089653,0.280318161,0.991343447,-9.05903995,-14.54150461,-10.16127034,-8.711950297,-14.26118645,-9.169926888
50,4,9,6,23,California,Humboldt County,136462,136262,134897,134944,133985,-200,-1365,47,-959,298,1222,1239,1225,335,1510,1613,1566,-37,-288,-374,-341,0,40,111,131,-182,-1129,334,-744,-182,-1089,445,-613,19,12,-24,-5,4514,4427,3031,3982,4411,9.013162019,9.183185654,9.110211245,11.13737696,11.95518843,11.64619658,-2.124214944,-2.772002772,-2.535985334,0.295029853,0.822706705,0.974234835,-8.32721761,2.475531887,-5.533058911,-8.032187757,3.298238592,-4.558824076
50,4,9,6,25,California,Imperial County,179713,179612,179138,178940,179057,-101,-474,-198,117,536,2318,2487,2424,432,1795,1449,1403,104,523,1038,1021,7,53,182,493,-233,-1109,-1417,-1410,-226,-1056,-1235,-917,21,59,-1,13,8487,8526,7674,7752,7571,12.92264808,13.89082826,13.54201292,10.00696864,8.093208742,7.838054509,2.915679443,5.797619513,5.703958413,0.295470383,1.016538296,2.754213024,-6.182578397,-7.914476734,-7.877160982,-5.887108014,-6.897938438,-5.122947958
50,4,9,6,27,California,Inyo County,19018,18987,18924,18742,18527,-31,-63,-182,-215,28,175,166,161,55,212,188,222,-27,-37,-22,-61,0,2,0,1,-7,-41,-152,-154,-7,-39,-152,-153,3,13,-8,-1,592,566,550,569,553,9.232148981,8.814315298,8.639888379,11.18408905,9.982477566,11.91338646,-1.95194007,-1.168162268,-3.273498082,0.105510274,0,0.053663903,-2.162960618,-8.070939309,-8.264241058,-2.057450344,-8.070939309,-8.210577155
50,4,9,6,29,California,Kern County,909229,905910,912709,916751,913820,-3319,6799,4042,-2931,2944,12252,12751,12077,1721,8360,8070,7622,1223,3892,4681,4455,-17,320,1149,1659,-3897,1956,-1383,-9169,-3914,2276,-234,-7510,-628,631,-405,124,28724,24042,22931,24439,20400,13.47396019,13.93963246,13.19479004,9.193789353,8.822275426,8.327456296,4.280170833,5.117357034,4.867333745,0.351915382,1.25610836,1.812549199,2.151082772,-1.511921551,-10.0176393,2.502998154,-0.255813191,-8.205090106
50,4,9,6,31,California,Kings County,152486,152844,152775,152987,152682,358,-69,212,-305,559,2174,2118,2084,249,1205,1184,1116,310,969,934,968,2,-1,55,188,-12,-1086,-691,-1465,-10,-1087,-636,-1277,58,49,-86,4,15491,15611,14690,15625,15626,14.22686417,13.85391252,13.63566472,7.885635383,7.744585658,7.302016233,6.341228785,6.109326862,6.333648489,-0.006544096,0.359756935,1.230088756,-7.106887988,-4.519855312,-9.585532062,-7.113432084,-4.160098377,-8.355443306
50,4,9,6,33,California,Lake County,68160,68199,68645,68172,67878,39,446,-473,-294,168,682,683,683,185,926,977,972,-17,-244,-294,-289,0,14,39,57,49,681,-183,-61,49,695,-144,-4,7,-5,-35,-1,689,661,540,561,601,9.967554295,9.984139398,10.04042631,13.53365877,14.28185094,14.28886439,-3.566104469,-4.297711542,-4.248438074,0.204612552,0.570104592,0.837927233,9.952939113,-2.675106164,-0.896729144,10.15755167,-2.105001571,-0.058801911
50,4,9,6,35,California,Lassen County,32733,32315,31885,30020,28861,-418,-430,-1865,-1159,67,302,289,264,58,224,234,287,9,78,55,-23,0,4,32,36,-351,-489,-2118,-1179,-351,-485,-2086,-1143,-76,-23,166,7,8816,8412,7508,6243,5483,9.408099689,9.336887166,8.967239008,6.978193146,7.559970923,9.748475739,2.429906542,1.776916243,-0.781236732,0.124610592,1.033842178,1.222805319,-15.23364486,-68.42742913,-40.0468742,-15.10903427,-67.39358695,-38.82406888
50,4,9,6,37,California,Los Angeles County,10013976,9992813,9809462,9719765,9663345,-21163,-183351,-89697,-56420,23767,94553,96988,95354,19922,88930,77365,73138,3845,5623,19623,22216,156,12107,34341,40388,-25491,-194712,-143724,-119037,-25335,-182605,-109383,-78649,327,-6369,63,13,208714,206990,180225,203386,207185,9.549710829,9.932599995,9.838875186,8.981796284,7.922996645,7.546570184,0.567914545,2.00960335,2.292305002,1.222788796,3.51688267,4.167339503,-19.66561923,-14.71886214,-12.28254909,-18.44283043,-11.20197947,-8.115209582
50,4,9,6,39,California,Madera County,156258,156345,158966,160329,162858,87,2621,1363,2529,486,2079,2110,2078,283,1437,1458,1419,203,642,652,659,0,-26,30,119,-120,2025,736,1744,-120,1999,766,1863,4,-20,-55,7,7204,6860,6659,6555,6865,13.18698047,13.21661786,12.85942813,9.114810457,9.132620304,8.781293802,4.072170016,4.083997557,4.078134331,-0.164916543,0.187913998,0.736415759,12.8444615,4.610156752,10.79251331,12.67954496,4.79807075,11.52892907
50,4,9,6,41,California,Marin County,262321,261306,259278,256154,254407,-1015,-2028,-3124,-1747,507,2185,2301,2255,529,2244,2168,2088,-22,-59,133,167,3,388,940,1038,-879,-2386,-4319,-2953,-876,-1998,-3379,-1915,-117,29,122,1,7753,7181,6135,6867,7595,8.394418576,8.928432849,8.833420492,8.621087087,8.412360893,8.179238132,-0.226668511,0.516071955,0.65418236,1.490633596,3.647425849,4.066115508,-9.166628248,-16.7587577,-11.56766772,-7.675994652,-13.11133185,-7.501552214
50,4,9,6,43,California,Mariposa County,17126,17119,17127,17053,16919,-7,8,-74,-134,36,142,155,145,44,222,235,225,-8,-80,-80,-80,0,5,34,54,3,80,-23,-106,3,85,11,-52,-2,3,-5,-2,247,220,202,200,190,8.292939321,9.069631363,8.536441776,12.96501781,13.75073142,13.24620276,-4.672078491,-4.681100059,-4.70976098,0.292004906,1.989467525,3.179088661,4.672078491,-1.345816267,-6.240433298,4.964083397,0.643651258,-3.061344637
50,4,9,6,45,California,Mendocino County,91590,91367,91321,90007,89108,-223,-46,-1314,-899,219,906,907,856,232,1104,1047,1013,-13,-198,-140,-157,0,47,69,129,-199,65,-1258,-871,-199,112,-1189,-742,-11,40,15,0,1609,1571,1513,1478,1432,9.918549658,10.00397071,9.558105128,12.08617972,11.54813377,11.3111688,-2.167630058,-1.544163064,-1.753063674,0.514538448,0.761051796,1.440415376,0.711595726,-13.8754081,-9.725595288,1.226134174,-13.1143563,-8.285179912
50,4,9,6,47,California,Merced County,281205,281830,284610,290210,291920,625,2780,5600,1710,906,3820,3897,3787,528,2364,2254,2169,378,1456,1643,1618,3,116,383,660,123,1053,3446,-593,126,1169,3829,67,121,155,128,25,5018,5017,2732,5333,5806,13.48774804,13.55902717,13.0108395,8.346868159,7.842455029,7.451943724,5.140879881,5.716572144,5.558895779,0.409575595,1.332591072,2.267534743,3.717957771,11.9898403,-2.03734561,4.127533366,13.32243137,0.230189133
50,4,9,6,49,California,Modoc County,8703,8681,8641,8619,8500,-22,-40,-22,-119,15,70,71,34,27,111,103,115,-12,-41,-32,-81,0,3,10,13,-11,-6,6,-50,-11,-3,16,-37,1,4,-6,-1,254,253,177,173,164,8.082207597,8.227114716,3.972194638,12.81607205,11.93511008,13.43536422,-4.73386445,-3.707995365,-9.463169578,0.346380326,1.158748552,1.518780303,-0.692760651,0.695249131,-5.841462702,-0.346380326,1.853997683,-4.3226824
50,4,9,6,51,California,Mono County,13201,13228,13271,13002,13066,27,43,-269,64,44,114,129,114,7,49,51,61,37,65,78,53,1,19,66,90,-14,-48,-422,-78,-13,-29,-356,12,3,7,9,-1,306,295,291,300,292,8.604098268,9.819967267,8.746355685,3.698252764,3.88231264,4.680067516,4.905845504,5.937654626,4.066288169,1.434016378,5.024169299,6.905017646,-3.622778218,-32.124234,-5.984348627,-2.18876184,-27.10006471,0.92066902
50,4,9,6,53,California,Monterey County,439035,438322,437158,432884,430723,-713,-1164,-4274,-2161,1456,5374,5584,5548,693,3338,2982,2857,763,2036,2602,2691,8,247,816,1340,-1401,-3564,-7930,-6190,-1393,-3317,-7114,-4850,-83,117,238,-2,17837,17334,17150,16577,16757,12.27669393,12.83616193,12.84843685,7.625531137,6.85484149,6.616435485,4.651162791,5.981320442,6.232001362,0.564261891,1.875771515,3.103263406,-8.141819345,-18.22900504,-14.33522424,-7.577557454,-16.35323352,-11.23196083
50,4,9,6,55,California,Napa County,138013,137459,136265,134370,133216,-554,-1194,-1895,-1154,299,1212,1185,1167,330,1327,1309,1262,-31,-115,-124,-95,0,41,205,279,-474,-1148,-2021,-1339,-474,-1107,-1816,-1060,-49,28,45,1,5145,4958,4945,4950,4969,8.855635604,8.757182183,8.722429425,9.695898058,9.67354555,9.43248152,-0.840262454,-0.916363368,-0.710052095,0.299571832,1.514955568,2.085310891,-8.388011281,-14.93524489,-10.00799743,-8.08843945,-13.42028932,-7.922686538
50,4,9,6,57,California,Nevada County,102237,102265,103517,102401,102037,28,1252,-1116,-364,205,797,817,741,271,1216,1139,1110,-66,-419,-322,-369,0,2,33,50,117,1748,-788,-39,117,1750,-755,11,-23,-79,-39,-6,1949,1951,1924,1890,1891,7.746061366,7.935197506,7.249141549,11.81833202,11.06265601,10.85903795,-4.072270655,-3.127458503,-3.609896399,0.019438046,0.320515934,0.489145854,16.98885228,-7.653531988,-0.381533766,17.00829033,-7.333016055,0.107612088
50,4,9,6,59,California,Orange County,3186997,3185734,3160611,3150372,3135755,-1263,-25123,-10239,-14617,7632,30035,31084,30677,5294,26407,23944,22619,2338,3628,7140,8058,77,3839,11011,12859,-4224,-32784,-27681,-35597,-4147,-28945,-16670,-22738,546,194,-709,63,53489,53010,43127,51970,52887,9.465290652,9.850763344,9.760222789,8.321955393,7.588041356,7.196482031,1.143335258,2.262721988,2.563740758,1.209830225,3.489472242,4.091231374,-10.33161607,-8.772325959,-11.32557455,-9.121785847,-5.282853717,-7.234343181
50,4,9,6,61,California,Placer County,404745,405927,413047,418074,423561,1182,7120,5027,5487,888,3580,3816,3607,831,3803,3923,3803,57,-223,-107,-196,2,217,675,790,1075,7246,4590,4920,1077,7463,5265,5710,48,-120,-131,-27,4451,4411,4376,4352,4485,8.742646287,9.18277844,8.571411598,9.28723012,9.440262008,9.037171696,-0.544583833,-0.257483567,-0.465760098,0.529931353,1.624312224,1.877298354,17.69531145,11.04532312,11.69152899,18.2252428,12.66963535,13.56882734
50,4,9,6,63,California,Plumas County,19794,19746,19958,19443,19131,-48,212,-515,-312,32,166,161,145,64,213,178,216,-32,-47,-17,-71,0,2,16,19,-17,274,-522,-257,-17,276,-506,-238,1,-17,8,-3,93,77,87,68,66,8.361877896,8.172381412,7.518017317,10.72939754,9.035303673,11.19925338,-2.367519645,-0.862922261,-3.681236066,0.100745517,0.812162128,0.985119511,13.80213581,-26.49678942,-13.32503759,13.90288132,-25.68462729,-12.33991808
50,4,9,6,65,California,Riverside County,2418182,2422993,2453399,2474241,2492442,4811,30406,20842,18201,6377,27112,27814,27497,4826,23863,21705,20536,1551,3249,6109,6961,27,643,2275,3378,2407,25998,13039,7807,2434,26641,15314,11185,826,516,-581,55,35672,34385,28320,34438,36120,11.11969669,11.28897403,11.07258104,9.787154109,8.809490953,8.269503006,1.332542585,2.479483079,2.80307803,0.26371957,0.923362908,1.360263983,10.66280151,5.292188553,3.143748051,10.92652108,6.215551461,4.504012034
50,4,9,6,67,California,Sacramento County,1585045,1586566,1588810,1584380,1584288,1521,2244,-4430,-92,4497,17913,18391,17698,3077,14077,13765,13202,1420,3836,4626,4496,177,2428,6897,7784,-663,-5074,-15700,-12390,-486,-2646,-8803,-4606,587,1054,-253,18,34212,33508,30779,32448,33390,11.2824434,11.59148995,11.17062438,8.866351575,8.675812038,8.332838909,2.416091827,2.915677914,2.837785467,1.529267715,4.347045087,4.913105444,-3.195842004,-9.89540494,-7.820320715,-1.666574289,-5.548359852,-2.907215272
50,4,9,6,69,California,San Benito County,64210,64530,66709,67643,68175,320,2179,934,532,170,756,873,850,102,446,474,462,68,310,399,388,0,-12,-4,17,251,1945,534,126,251,1933,530,143,1,-64,5,1,445,445,445,445,445,11.52096557,12.99571276,12.51675036,6.796760109,7.056091461,6.803221959,4.724205457,5.939621293,5.713528398,-0.182872469,-0.059545076,0.250335007,29.6405794,7.949267596,1.855424171,29.45770693,7.88972252,2.105759178
50,4,9,6,71,California,San Bernardino County,2181660,2183391,2193087,2194908,2195611,1731,9696,1821,703,6513,26277,26741,26188,4013,21385,18392,17486,2500,4892,8349,8702,12,607,2279,3211,-1347,2597,-7940,-11384,-1335,3204,-5661,-8173,566,1600,-867,174,42209,40760,39582,41219,40501,12.00828612,12.18825455,11.92934138,9.772698503,8.382871904,7.965345327,2.235587612,3.805382641,3.963996056,0.277392003,1.038743207,1.462697235,1.186799065,-3.618964926,-5.185719501,1.464191069,-2.580221719,-3.723022267
50,4,9,6,73,California,San Diego County,3298648,3295298,3274432,3277176,3269973,-3350,-20866,2744,-7203,9170,36651,38064,37145,5945,26911,25494,24263,3225,9740,12570,12882,161,2708,8431,10767,-6905,-33741,-15956,-30745,-6744,-31033,-7525,-19978,169,427,-2301,-107,115152,111259,98384,112588,112078,11.15753615,11.61974282,11.34692368,8.192421911,7.782516903,7.411775721,2.965114244,3.837225915,3.935147955,0.824386999,2.573719307,3.28906521,-10.271655,-4.87086529,-9.391874234,-9.447268,-2.297145983,-6.102809024
50,4,9,6,75,California,San Francisco County,873950,870518,811935,807774,808988,-3432,-58583,-4161,1214,2098,7532,7343,7240,1601,6790,6510,6200,497,742,833,1040,84,2041,5601,6201,-3744,-57177,-10206,-5925,-3660,-55136,-4605,276,-269,-4189,-389,-102,27872,27831,22406,25648,26584,8.953593355,9.067060812,8.956172894,8.071547913,8.038480986,7.669650821,0.882045442,1.028579825,1.286522073,2.426219336,6.916057144,7.670887861,-67.96861487,-12.60226374,-7.329464695,-65.54239554,-5.686206596,0.341423166
50,4,9,6,77,California,San Joaquin County,779230,780617,788354,794293,800965,1387,7737,5939,6672,2394,9661,10133,9570,1502,7511,6690,6313,892,2150,3443,3257,35,678,2368,2983,175,4537,611,386,210,5215,2979,3369,285,372,-483,46,18089,17613,15959,15331,14988,12.31507784,12.80512963,11.99805925,9.574428081,8.454190985,7.914707214,2.740649763,4.350938649,4.083352035,0.864260716,2.992455045,3.739833933,5.783408361,0.772124169,0.48393426,6.647669077,3.764579214,4.223768193
50,4,9,6,79,California,San Luis Obispo County,282443,281884,279464,282046,281639,-559,-2420,2582,-407,608,2372,2445,2389,609,2679,2676,2563,-1,-307,-231,-174,0,77,235,332,-515,-2210,2461,-568,-515,-2133,2696,-236,-43,20,117,3,16285,15740,12112,15498,15695,8.451085601,8.708660576,8.476365346,9.54488125,9.531442005,9.093731428,-1.093795649,-0.822781429,-0.617366082,0.274339625,0.837028726,1.177962869,-7.873903532,8.765649766,-2.015309969,-7.599563907,9.602678492,-0.8373471
50,4,9,6,81,California,San Mateo County,764432,762479,739149,728929,726353,-1953,-23330,-10220,-2576,1890,7437,7537,7394,1319,5299,5131,4872,571,2138,2406,2522,101,1716,4718,5269,-2538,-25829,-17841,-10335,-2437,-24113,-13123,-5066,-87,-1355,497,-32,9360,9146,8968,9076,9331,9.905249503,10.2678468,10.16160442,7.057673405,6.990091807,6.695609511,2.847576097,3.277754997,3.465994907,2.28551945,6.427451402,7.241208233,-34.40132976,-24.30524809,-14.20343274,-32.11581031,-17.87779668,-6.962224504
50,4,9,6,83,California,Santa Barbara County,448220,448424,437521,443915,441257,204,-10903,6394,-2658,1328,5305,5599,5560,819,3733,3547,3423,509,1572,2052,2137,22,440,1074,1424,-445,-12215,3061,-6246,-423,-11775,4135,-4822,118,-700,207,27,20708,20847,11052,20312,20051,11.97591273,12.70426894,12.56253022,8.4271597,8.048230388,7.734090098,3.548753026,4.656038555,4.828440122,0.993289651,2.43693246,3.217453783,-27.5750752,6.945484414,-14.11251147,-26.58178555,9.382416874,-10.89505768
50,4,9,6,85,California,Santa Clara County,1936279,1931168,1885173,1878335,1877592,-5111,-45995,-6838,-743,4882,18827,19424,18707,2763,12068,11300,10741,2119,6759,8124,7966,191,6704,18322,20405,-7099,-56757,-33302,-29077,-6908,-50053,-14980,-8672,-322,-2701,18,-37,39638,39251,33899,45751,46758,9.866518741,10.32228442,9.961322465,6.324382439,6.005035727,5.719493483,3.542136303,4.317248695,4.241828981,3.513312883,9.736660584,10.86549339,-29.74419739,-17.69731857,-15.48326152,-26.2308845,-7.960657982,-4.61776813
50,4,9,6,87,California,Santa Cruz County,270870,270474,260475,264240,261547,-396,-9999,3765,-2693,552,2184,2301,2261,404,2127,1989,1903,148,57,312,358,4,94,283,396,-556,-9536,2898,-3455,-552,-9442,3181,-3059,8,-614,272,8,14565,14527,6796,14088,14292,8.226778843,8.770475401,8.600440863,8.012068956,7.581258397,7.238672695,0.214709887,1.189217004,1.361768169,0.354082972,1.078680808,1.506313393,-35.92058748,11.0459964,-13.14220397,-35.5665045,12.12467721,-11.63589058
50,4,9,6,89,California,Shasta County,182158,182002,182135,180937,180366,-156,133,-1198,-571,460,1806,1806,1734,563,2616,2675,2543,-103,-810,-869,-809,1,95,220,254,-92,761,-457,-15,-91,856,-237,239,38,87,-92,-1,3023,2993,2886,2881,2831,9.919343544,9.948439979,9.598591764,14.36821856,14.73536929,14.07682748,-4.448875011,-4.786929314,-4.478235719,0.521781637,1.211880839,1.406022092,4.179745535,-2.517407016,-0.083032801,4.701527173,-1.305526177,1.322989292
50,4,9,6,91,California,Sierra County,3231,3225,3294,3222,3200,-6,69,-72,-22,6,24,25,23,8,35,32,34,-2,-11,-7,-11,0,0,0,0,-4,84,-64,-11,-4,84,-64,-11,0,-4,-1,0,29,29,29,29,29,7.363092499,7.673419276,7.162877608,10.73784323,9.821976673,10.58860168,-3.374750729,-2.148557397,-3.425724073,0,0,0,25.77082375,-19.64395335,-3.425724073,25.77082375,-19.64395335,-3.425724073
